,task_id,pretty_formula,spacegroup.symbol,spacegroup.crystal_system,e_above_hull,structure.lattice.volume,density,band_gap,final_energy,cat_oxi_state,an_oxi_state,coordination,coordination_num,coordination_env
402,mp-433,DyAl,Pbcm,orthorhombic,0.0,377.0589886018733,6.67569811103477,0.0,-73.46883967,0.0,0.0,"[9.5, '8-coordinate']",9.5,8-coordinate
403,mp-11843,DyAl,Pm-3m,cubic,0.02385300437499982,46.54038874466364,6.760611712356032,0.0,-9.13589895,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
404,mp-2627,DyAs,Fm-3m,cubic,0.0,49.441863759610335,7.973968052085133,0.0,-12.31812381,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
405,mp-1010161,DyAs,Pm-3m,cubic,0.49001922500000017,45.748501566851765,8.617721423696658,0.0,-11.33808536,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
406,mp-1007918,DyAu,Cmcm,orthorhombic,0.0,96.00784526638036,12.434573014424007,0.0,-19.29574318,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
407,mp-11240,DyAu,Pm-3m,cubic,0.01818329999999957,46.91666891461812,12.722733620484766,0.0,-9.61150499,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
408,mp-22907,DyBi,Fm-3m,cubic,0.0,63.433559578087205,9.724469520220412,0.0,-10.1963759,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
409,mp-770,DyCd,Pm-3m,cubic,0.0,52.78396084615348,8.648469118651581,0.0,-6.16590395,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
410,mp-2334,DyCu,Pm-3m,cubic,0.0,41.590800970471655,9.025029696233975,0.0,-9.20245799,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
411,mp-30604,DyGa,Cmcm,orthorhombic,0.0,96.78095905997142,7.968827079386573,0.0,-17.78490869,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
412,mp-20122,DyGe,Cmcm,orthorhombic,0.0,91.7772348384723,8.508845506350918,0.0,-21.93817164,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
413,mp-2443,DyHg,Pm-3m,cubic,0.0,51.85605937949422,11.626898320203109,0.0,-5.88311019,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
414,mp-257,DyIn,Pm-3m,cubic,0.0,53.32754776942669,8.635262488769214,0.0,-8.25658692,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
415,mp-2077,DyMg,Pm-3m,cubic,0.0,54.30900043371077,5.711705202802205,0.0,-6.36636251,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
416,mp-1410,DyN,Fm-3m,cubic,0.0,29.641321291784713,9.888097361836557,0.21149999999999958,-16.33974251,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
417,mp-2738,DyNi,Pnma,orthorhombic,0.0,159.01221127128056,9.239549064504306,0.0,-45.181434,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
418,mp-2014,DyP,Fm-3m,cubic,0.0,45.53765513681986,7.055056726083033,0.0,-13.23892445,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
419,mp-1002223,DyP,Pm-3m,cubic,0.5541689000000005,41.85742875783384,7.675357748842684,0.0,-12.13058665,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
420,mp-2226,DyPd,Pm-3m,cubic,0.0,43.33042886010584,10.305740735495254,0.0,-11.57587463,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
421,mp-1078613,DyPt,Pnma,orthorhombic,0.0,178.7173863452718,13.289858669798159,0.0,-52.96711061,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
422,mp-232,DyRh,Pm-3m,cubic,0.0,40.361442930543305,10.919237996493843,0.0,-13.69769533,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
423,mp-2470,DyS,Fm-3m,cubic,0.0,42.081977158617725,7.677462070644812,0.0,-12.72318664,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
424,mp-1007,DySb,Fm-3m,cubic,0.0,59.70357221245925,7.906140580533158,0.0,-10.9845017,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
425,mp-1008924,DySb,Pm-3m,cubic,0.341936735,55.02454089363351,8.578442044326634,0.0,-10.30062823,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
426,mp-814,DySe,Fm-3m,cubic,0.0,47.89508352321047,8.371501488810004,0.0,-11.58849913,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
427,mp-7132,DySe,P6_3mc,hexagonal,0.5136857324999999,126.51237910881491,6.338569645842648,0.0,-21.12225533,0.0,0.0,"[4, 'trigonal pyramidal']",4.0,trigonal pyramidal
428,mp-2620,DySi,Cmcm,orthorhombic,0.0,86.60206972899586,7.30870911671833,0.0,-23.37694097,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
429,mp-1182,DySi,Pnma,orthorhombic,0.002297004999999963,172.95477702034975,7.3192466546386985,0.0,-46.7355059,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
430,mp-2159,DyTe,Fm-3m,cubic,0.0,58.39411450283755,8.249502322657047,0.0,-10.29997374,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
431,mp-20379,DyTh,Pm-3m,cubic,0.14751722999999917,64.36930005729992,10.177924279235294,0.0,-11.72561063,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
432,mp-11374,DyTl,Pm-3m,cubic,0.0,54.98588033099987,11.079645335598276,0.0,-7.63248067,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
433,mp-2303,DyZn,Pm-3m,cubic,0.0,45.56482047321856,8.305789295322262,0.0,-6.55823908,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
434,mp-2621,ErAg,Pm-3m,cubic,0.0,47.14674325562333,9.690159538851722,0.0,-8.09303236,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
435,mp-1188739,ErAl,Pbcm,orthorhombic,0.0,368.4603788924706,7.003065103113398,0.0,-73.09627978,0.0,0.0,"[9.5, '8-coordinate']",9.5,8-coordinate
436,mp-1688,ErAs,Fm-3m,cubic,0.0,48.144262112027725,8.353027543279346,0.0,-12.2490802,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
437,mp-1002226,ErAs,Pm-3m,cubic,0.5028874549999998,44.64068522857492,9.008606059998552,0.0,-11.24330529,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
438,mp-11243,ErAu,Cmcm,orthorhombic,0.0,94.03271039578931,12.863838207649849,0.0,-19.28189271,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
439,mp-2442,ErAu,Pm-3m,cubic,0.014204342500000244,45.70438544178872,13.233101824537812,0.0,-9.61253767,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
440,mp-23245,ErBi,Fm-3m,cubic,0.0,62.23199664919814,10.039212233795395,0.0,-10.06439783,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
441,mp-867,ErCd,Pm-3m,cubic,0.0,51.47606653169695,9.021725863029195,0.0,-6.12493163,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
442,mp-1955,ErCu,Pm-3m,cubic,0.0,40.49880672681135,9.463506464571548,0.0,-9.2133767,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
443,mp-1018077,ErGa,Cmcm,orthorhombic,0.0,93.46897404580936,8.420288616587085,0.0,-17.69900251,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
444,mp-2264,ErGe,Cmcm,orthorhombic,0.020193379821428437,88.94271339978287,8.957713258593838,0.0,-21.5843985,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
445,mp-1007906,ErH,P6_3/mmc,hexagonal,0.1685691199999999,60.315199940523655,9.265121487212706,0.0,-17.3050478,0.0,0.0,"[6, '6-coordinate']",6.0,6-coordinate
446,mp-1002221,ErH,Fm-3m,cubic,0.1904804699999998,28.905575354453244,9.666433691803029,0.0,-8.6087012,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
447,mp-2468,ErHg,Pm-3m,cubic,0.0,50.55634169781661,12.082116992577475,0.0,-5.84137199,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
448,mp-11370,ErIn,Pm-3m,cubic,0.0,52.01236572181337,9.005548426590542,0.0,-8.16256655,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
449,mp-2713,ErIr,Pm-3m,cubic,0.0,39.2358585369923,15.213734674425702,0.0,-15.16802372,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
450,mp-2228,ErMg,Pm-3m,cubic,0.0,53.26904217698828,5.971564209794977,0.0,-6.30185123,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
451,mp-19830,ErN,Fm-3m,cubic,0.0,28.48794789257962,10.565828659178292,0.27159999999999984,-16.45712627,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
452,mp-1002229,ErN,Pm-3m,cubic,0.9567663099999999,26.0438872312219,11.557367516311183,0.0,-14.54359365,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
453,mp-567314,ErNi,Pnma,orthorhombic,0.0,154.22036608227785,9.731601523805383,0.0,-45.24988031,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
454,mp-1144,ErP,Fm-3m,cubic,0.0,44.2210098663893,7.443820179041452,0.0,-13.19493708,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
455,mp-1002224,ErP,Pm-3m,cubic,0.5689544700000004,40.59111063503311,8.109490980444352,0.0,-12.05702814,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
456,mp-851,ErPd,Pm-3m,cubic,0.0,42.180969867499805,10.773926551133572,0.0,-11.60783276,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
457,mp-1025444,ErPt,Pnma,orthorhombic,0.0,174.18282166109844,13.817314503716583,0.0,-53.02778208,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
458,mp-2381,ErRh,Pm-3m,cubic,0.0,39.29879822949662,11.415583347832111,0.0,-13.78784595,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
459,mp-1623,ErS,Fm-3m,cubic,0.0,40.789500026683385,8.11447281026874,0.0,-12.60483288,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
460,mp-2191,ErSb,Fm-3m,cubic,0.0,58.40424169564211,8.217337072719422,0.0,-10.86881606,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
461,mp-1008931,ErSb,Pm-3m,cubic,0.34659182499999996,53.74986510343258,8.92890316219633,0.0,-10.17563241,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
462,mp-2491,ErSe,Fm-3m,cubic,0.0,46.51409071777272,8.789944340091424,0.0,-11.4380286,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
463,mp-378,ErSi,Cmcm,orthorhombic,0.0,84.13958300243829,7.710453561103185,0.0,-23.28262064,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
464,mp-1079295,ErSi,Pnma,orthorhombic,0.002744445000000262,168.46267085821862,7.70205463425059,0.0,-46.54328572,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
465,mp-1280,ErTe,Fm-3m,cubic,0.0,56.99527681542986,8.590622170749018,0.0,-10.12275336,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
466,mp-1054,ErTl,P4/mmm,tetragonal,0.0,53.4289478496157,11.550415697649113,0.0,-7.54061877,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
467,mp-217,ErTl,Pm-3m,cubic,0.006401855000000012,53.80354854413096,11.469997326382572,0.0,-7.52781506,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
468,mp-1660,ErZn,Pm-3m,cubic,0.0,44.42162895587312,8.697436645816829,0.0,-6.5316941,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
469,mp-623782,EuAg,P1,triclinic,2.4984250387499998,7579.834528202218,0.22768914928434897,0.08219999999999983,-34.9477835,0.0,0.0,"[0, '1-coordinate']",0.0,1-coordinate
470,mp-1189619,EuAl,Pmmn,orthorhombic,0.01966892674999965,539.7290940329517,5.505466741078382,0.0,-146.01131369,0.0,0.0,"[10.4, '13-coordinate']",10.4,13-coordinate
471,mp-1079783,EuAl,Cmcm,orthorhombic,0.08863993624999988,122.72402700418814,4.84250826659946,0.0,-28.9263787,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
472,mp-1101926,EuAs,P-62m,hexagonal,0.0,344.1564272367937,6.568276039019196,0.0,-103.4759333,3.0,-3.0,"[6.166666666666667, '6-coordinate']",6.166666666666667,6-coordinate
473,mp-1102993,EuAs,P-62m,hexagonal,0.0011424858333324295,343.8672134080998,6.573800369886148,0.0,-103.46222347,3.0,-3.0,"[6.5, '6-coordinate']",6.5,6-coordinate
474,mp-1078589,EuAu,Pnma,orthorhombic,0.0,222.81475303229675,10.40169617981232,0.0,-60.69098048,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
475,mp-580236,EuCd,Pm-3m,cubic,0.0,63.21516618320422,6.94461538644211,0.0,-11.87789827,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
476,mp-1087547,EuCu,Pnma,orthorhombic,0.0,203.0537154870053,7.049617848846856,0.0,-58.63837337,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
477,mp-639675,EuCu,Pm-3m,cubic,0.07192612624999928,47.70974591633072,7.500831693183929,0.0,-14.51574109,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
478,mp-1079244,EuGa,P-1,triclinic,0.00046055812499901094,216.7173201025962,6.794471690275284,0.0,-56.91693424,0.0,0.0,"[8.5, '7-coordinate']",8.5,7-coordinate
479,mp-20712,EuGe,Cmcm,orthorhombic,0.0,108.10131645405838,6.900262249315548,0.0,-32.62332972,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
480,mp-11375,EuHg,Pm-3m,cubic,0.0,59.51666014928341,9.83640023848255,0.0,-11.71599031,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
481,mp-1058490,EuIn,P4/mmm,tetragonal,0.0,61.92516243264776,7.153827553500686,0.0,-13.92134257,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
482,mp-21253,EuMg,Pm-3m,cubic,0.015944639999999843,69.23464487791307,4.227674760904157,0.0,-12.01511266,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
483,mp-20340,EuN,Fm-3m,cubic,0.0,32.753135750070925,8.414486886506792,0.0,-20.24887341,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
484,mp-21394,EuO,Fm-3m,cubic,0.0,32.834823372547866,8.494328850026642,0.0,-20.79518668,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
485,mp-20300,EuP,Fm-3m,cubic,0.0,50.82037476138664,5.9774313350436294,0.0,-17.74823239,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
486,mp-20394,EuPb,P4/mmm,tetragonal,0.0,63.26681140738792,9.426835967375427,0.0,-15.05798631,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
487,mp-1018147,EuPd,Cmcm,orthorhombic,0.0,106.19176112794058,8.080791233275505,0.0,-33.80300083,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
488,mp-20587,EuS,Fm-3m,cubic,0.0,49.91823569032661,6.121757703599077,0.0,-18.70536446,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
489,mp-1072244,EuS,I4/mmm,tetragonal,0.1598837299999989,240.72716258719498,3.80830323345804,0.0,-55.156791,2.0,-2.0,"[5.333333333333333, 'octahedral']",5.333333333333333,octahedral
490,mp-1002210,EuS,Pm-3m,cubic,0.3334801599999988,44.96341025580903,6.796356018121449,0.0,-18.03840414,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
491,mp-21009,EuSe,Fm-3m,cubic,0.0,58.06856496135802,6.603543994426456,0.0,-17.8382834,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
492,mp-1008928,EuSe,Pm-3m,cubic,0.2933434100000003,53.83981362109878,7.122207482257488,0.0,-17.25159658,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
493,mp-21279,EuSi,Cmcm,orthorhombic,0.0,101.27461969261735,5.904326860554806,0.0,-33.93826837,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
494,mp-567833,EuSn,Cmcm,orthorhombic,0.0,131.4701562340957,6.837517565774724,0.0,-31.34883108,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
495,mp-542583,EuTe,Fm-3m,cubic,0.0,70.0601520038887,6.6261195606483305,0.0,-16.79700487,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
496,mp-19736,EuTe,Pm-3m,cubic,0.24608368499999855,65.93985157934527,7.040157545037222,0.008000000000000007,-16.3048375,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
497,mp-542584,EuTl,Pm-3m,cubic,0.11467145699999914,91.6991958345195,6.452931321178263,0.0,-12.9555669,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
498,mp-1261,EuZn,Pm-3m,cubic,0.0,53.423279855310504,6.7565368412729745,0.0,-12.06324348,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
499,mp-427,FeAs,Pnma,orthorhombic,0.013243512500000776,107.3140655566973,8.093740434863395,0.0,-53.99388018,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
500,mp-1080525,FeB,I4_1/amd,tetragonal,0.0,64.27977134024552,6.887696686872927,0.0,-63.63402686,3.0,-3.0,"[8, '7-coordinate']",8.0,7-coordinate
501,mp-1007881,FeB,Cmcm,orthorhombic,0.006205907499999164,32.109905523967726,6.894127542086433,0.0,-31.7921898,3.0,-3.0,"[8, '7-coordinate']",8.0,7-coordinate
502,mp-20787,FeB,Pnma,orthorhombic,0.0853492312499986,63.74766914978011,6.945188333912371,0.0,-62.95123301,3.0,-3.0,"[8, '7-coordinate']",8.0,7-coordinate
503,mp-2090,FeCo,Pm-3m,cubic,0.0,22.989787388005283,8.290362741274125,0.0,-15.71418618,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
504,mp-22478,FeGe,P6/mmm,hexagonal,0.043063936666668745,86.53158464480396,7.396872350641015,0.0,-39.42541765,0.0,0.0,"[8, '10-coordinate']",8.0,10-coordinate
505,mp-21255,FeGe,P2_13,cubic,0.05577174083333514,101.88787116361229,8.376045530659681,0.09889999999999954,-52.4655611,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
506,mp-22510,FeGe,C2/m,monoclinic,0.11354749333333558,110.53741862035383,7.720620388463276,0.0,-52.00335508,0.0,0.0,"[9, '10-coordinate']",9.0,10-coordinate
507,mp-1009077,FeH,Fm-3m,cubic,0.0,13.29937715107477,7.098567613253713,0.0,-11.82069785,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
508,mp-6988,FeN,F-43m,cubic,0.0,18.93097598816525,6.1270732576564235,0.0,-17.06422679,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
509,mp-12120,FeN,P6_3/mmc,hexagonal,0.34965056749999945,32.49875264482782,7.138210994500016,0.0,-32.72985131,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
510,mp-1008929,FeN,Fm-3m,cubic,0.3865156849999991,16.98155039135445,6.830440922371618,0.0,-16.29119542,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
511,mp-1009019,FeN,Pm-3m,cubic,0.8612442149999993,16.86746312127815,6.876640303549916,0.0,-15.34173836,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
512,mp-2213,FeNi,P4/mmm,tetragonal,0.0,22.50176192294538,8.45247089881936,0.0,-14.3846046,0.0,0.0,"[12, 'cuboctahedral']",12.0,cuboctahedral
513,mp-18905,FeO,Fm-3m,cubic,0.46509423250000026,85.08305921490226,5.608657423335413,0.0,-50.0313301,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
514,mp-1005,FeP,Pnma,orthorhombic,0.0,90.50335298365229,6.371739444433107,0.0,-60.20760985,3.0,-3.0,"[6, '6-coordinate']",6.0,6-coordinate
515,mp-2831,FePd,P4/mmm,tetragonal,0.008216099999996729,27.861597403301555,9.670923304990398,0.0,-13.77728394,0.0,0.0,"[12, 'cuboctahedral']",12.0,cuboctahedral
516,mp-2260,FePt,P4/mmm,tetragonal,0.0,28.12608693508112,14.814624174511733,0.0,-15.00514631,2.0,-2.0,"[12, 'cuboctahedral']",12.0,cuboctahedral
517,mp-1918,FeRh,Pm-3m,cubic,0.0,27.51390442084694,9.581025035928677,0.0,-15.91700211,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
518,mp-505531,FeS,P4/nmm,tetragonal,0.0,70.5150216311231,4.1403373626811995,0.0,-27.23860197,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
519,mp-22652,FeS,P2_1/c,monoclinic,0.16590487583333413,292.3254386726697,5.992416808101233,0.04079999999999906,-159.4498948,2.0,-2.0,"[5.666666666666667, '6-coordinate']",5.666666666666667,6-coordinate
520,mp-21410,FeS,Pnma,orthorhombic,0.2293885400000013,95.76868382788909,6.0971074681218616,0.0,-52.64209562,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
521,mp-616476,FeS,P6_3mc,hexagonal,0.27990762187500096,210.66337109569793,5.543554670583626,0.0,-104.47588593,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
522,mp-2779,FeS,P-62c,hexagonal,0.3894014125000007,343.85033086583445,5.094471969029963,0.0,-154.08597792,2.0,-2.0,"[6, '6-coordinate']",6.0,6-coordinate
523,mp-2099,FeS,P6_3/mmc,hexagonal,0.46071813000000095,57.55756964376974,5.072416721146503,0.0,-25.39572945,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
524,mp-2619,FeSb,P6_3/mmc,hexagonal,0.10741449375000034,70.07170222337793,8.417664522643756,0.0,-24.8287816,3.0,-3.0,"[7, 'body-centered cubic']",7.0,body-centered cubic
525,mp-20311,FeSe,P4/nmm,tetragonal,0.0,79.66398961559156,5.619828229873189,0.0,-25.01949237,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
526,mp-1078945,FeSe,Pnma,orthorhombic,0.31029923749999977,125.5692663263783,7.130692897135742,0.0,-47.55659084,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
527,mp-1090,FeSe,P6_3/mmc,hexagonal,0.34203766249999923,63.09925988079946,7.0951377019599,0.0,-23.65134172,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
528,mp-1078538,FeSe,Pnma,orthorhombic,0.3649249499999998,128.44254454326233,6.971178270222315,0.0,-47.11958514,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
529,mp-20120,FeSe,Pm-3m,cubic,0.5227510574999998,28.205564779652523,7.936340598806145,0.0,-11.46424407,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
530,mp-1066497,FeSe,Cmme,orthorhombic,0.6218413499999995,85.31548656549879,5.247557691677904,0.0,-22.53212697,2.0,-2.0,"[2, 'linear']",2.0,linear
531,mp-1018075,FeSe,P4/nmm,tetragonal,0.6911280999999994,56.84150682657881,7.876250344874473,0.0,-22.25497997,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
532,mp-871,FeSi,P2_13,cubic,0.0,88.01548130249711,6.333879997782489,0.16639999999999944,-59.67319189,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
533,mp-21260,FeSn,P6/mmm,hexagonal,0.17809433583333334,108.79283509188659,7.992862669463959,0.0,-36.36159592,0.0,0.0,"[8, '10-coordinate']",8.0,10-coordinate
534,mp-20512,FeSn,P6_3/mmc,hexagonal,0.31084515000000046,73.92665727037452,7.841701693890062,0.0,-23.71006069,0.0,0.0,"[7, 'body-centered cubic']",7.0,body-centered cubic
535,mp-21273,FeTe,P4/nmm,tetragonal,0.2628973112499997,87.07557914416442,6.996625048410066,0.0,-22.71632602,2.0,-2.0,"[6, '8-coordinate']",6.0,8-coordinate
536,mp-10761,FeTe,P6_3/mmc,hexagonal,0.33161969374999956,74.13499570562912,8.217916145351772,0.0,-22.44143649,2.0,-2.0,"[7, 'body-centered cubic']",7.0,body-centered cubic
537,mp-11478,GaAg,Pm-3m,cubic,0.08853811249999977,36.50274922078577,8.078764799349704,0.0,-5.75720311,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
538,mp-2534,GaAs,F-43m,cubic,0.0,47.531856924098754,5.053200624084066,0.1839000000000004,-8.38680317,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
539,mp-8883,GaAs,P6_3mc,hexagonal,0.01208567000000027,95.04548350188374,5.054169861063834,0.1924999999999999,-16.72526366,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
540,mp-15619,GaAs,Pa-3,cubic,0.14415133375,350.8671508766618,5.476443342675009,0.0,-64.78800402,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
541,mp-603640,GaAs,Imm2,orthorhombic,0.34584832,38.733318579311074,6.201069721947961,0.0,-7.69510653,3.0,-3.0,"[4, 'see-saw-like']",4.0,see-saw-like
542,mp-1059094,GaAs,Pmm2,orthorhombic,0.4418600350000004,39.78084545827842,6.037780401742242,0.0,-7.5030831,3.0,-3.0,"[6, '6-coordinate']",6.0,6-coordinate
543,mp-30379,GaAu,Pnma,orthorhombic,0.0,148.11727737392346,11.959400168050381,0.0,-27.03058233,0.0,0.0,"[6, '6-coordinate']",6.0,6-coordinate
544,mp-1018126,GaBi,F-43m,cubic,0.025325715000000137,67.396534,6.866790563654896,0.0,-6.86385487,0.0,0.0,"[4, 'tetrahedral']",4.0,tetrahedral
545,mp-1121,GaCo,Pm-3m,cubic,0.0,24.06765436567306,8.876587419433514,0.0,-10.70011139,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
546,mp-11388,GaIr,Pm-3m,cubic,0.0,28.66570830639327,15.173586448871912,0.0,-12.664366,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
547,mp-804,GaN,P6_3mc,hexagonal,0.0,46.9428220153705,5.923650599411056,1.7375999999999996,-24.63444937,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
548,mp-830,GaN,F-43m,cubic,0.005313117500000075,23.48046962203921,5.921365293060229,1.9046000000000003,-12.30659845,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
549,mp-1007824,GaN,P6_3/mmc,hexagonal,0.35355600749999994,75.36117196538689,3.6898693122383217,1.3711,-23.22022534,3.0,-3.0,"[3, 'trigonal planar']",3.0,trigonal planar
550,mp-2853,GaN,Fm-3m,cubic,0.47904660249999953,19.47004855470821,7.141042175319921,0.5091000000000001,-11.35913148,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
551,mp-1941,GaNi,Pm-3m,cubic,0.034561451904761675,24.73317939339917,8.62163515658008,0.0,-9.53588588,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
552,mp-2490,GaP,F-43m,cubic,0.0,41.73684503376176,4.006314014532294,1.6843000000000004,-9.25860923,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
553,mp-8882,GaP,P6_3mc,hexagonal,0.00952979499999973,83.39477768692146,4.010104992637818,1.2984,-18.47909928,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
